dataset,condition,split,num_rows,num_image_clusters,risk,risk_label,method,method_label,aurc,oracle_aurc,random_aurc,excess_aurc,normalized_aurc,numerical_reference,absolute_error_mean,absolute_error_median,absolute_error_p95,absolute_error_max,spearman_rho,kendall_tau_b,exact_match_fraction
fives,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m2,nHD95-M2,0.100567072077,0.071434133644,0.104293161174,0.0291329384326,0.886603792708,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m8,nHD95-M8,0.0995047903196,0.071434133644,0.104293161174,0.0280706566756,0.854275332711,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m32,nHD95-M32,0.100901542341,0.071434133644,0.104293161174,0.0294674086971,0.896782738634,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_sdc,SDC,0.0446016544803,0.0263430502984,0.0457137399371,0.0182586041819,0.942589268759,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_mean_max_probability,Mean max probability,0.0695287112374,0.0263430502984,0.0457137399371,0.043185660939,2.2294333214,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_negative_entropy,Negative entropy,0.0637267239921,0.0263430502984,0.0457137399371,0.0373836736937,1.92990928,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_exact,Dice-Exact,0.0458411864187,0.0263430502984,0.0457137399371,0.0194981361203,1.00657934663,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_qfr_entropy,QFR-Entropy,0.0465296490309,0.0263430502984,0.0457137399371,0.0201865987324,1.04212080773,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0674720537663,0.0263430502984,0.0457137399371,0.0411290034678,2.12325963789,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_mmmc_entropy,MMMC-Entropy,0.0433517976369,0.0263430502984,0.0457137399371,0.0170087473385,0.878066173986,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_foreground_entropy,Foreground entropy,0.0461366263189,0.0263430502984,0.0457137399371,0.0197935760205,1.02183125071,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m2,Dice-M2,0.046062728705,0.0263430502984,0.0457137399371,0.0197196784066,1.01801633161,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m8,Dice-M8,0.0459592516566,0.0263430502984,0.0457137399371,0.0196162013581,1.01267439229,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m32,Dice-M32,0.0458482930681,0.0263430502984,0.0457137399371,0.0195052427696,1.00694622306,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m2,nHD-M2,0.0374371001722,0.0263430502984,0.0457137399371,0.0110940498737,0.572723536471,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m8,nHD-M8,0.0381574697062,0.0263430502984,0.0457137399371,0.0118144194078,0.609912172883,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m32,nHD-M32,0.0387517146147,0.0263430502984,0.0457137399371,0.0124086643162,0.640589702676,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m2,nHD95-M2,0.0429300736981,0.0263430502984,0.0457137399371,0.0165870233996,0.856294933689,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m8,nHD95-M8,0.0412056727587,0.0263430502984,0.0457137399371,0.0148626224603,0.767273790326,,,,,,,,
fives,deeplabv3-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m32,nHD95-M32,0.0428899184159,0.0263430502984,0.0457137399371,0.0165468681175,0.854221941819,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_sdc,SDC,0.836496702018,0.79180607958,0.939575563236,0.0446906224375,0.30243472016,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_mean_max_probability,Mean max probability,0.988846315117,0.79180607958,0.939575563236,0.197040235537,1.33342981692,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_negative_entropy,Negative entropy,0.987757216612,0.79180607958,0.939575563236,0.195951137031,1.32605956375,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_dice_exact,Dice-Exact,0.987423684477,0.79180607958,0.939575563236,0.195617604897,1.3238024527,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_qfr_entropy,QFR-Entropy,0.981518845897,0.79180607958,0.939575563236,0.189712766316,1.28384265562,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.99261635319,0.79180607958,0.939575563236,0.20081027361,1.35894278468,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_mmmc_entropy,MMMC-Entropy,0.981920517962,0.79180607958,0.939575563236,0.190114438381,1.28656088983,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_foreground_entropy,Foreground entropy,0.827586311098,0.79180607958,0.939575563236,0.0357802315174,0.242135457418,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_dice_m2,Dice-M2,0.988746113298,0.79180607958,0.939575563236,0.196940033718,1.33275172144,confidence_dice_exact,0.106095436231,0.0930967273556,0.233334425092,0.25,0.898478980448,0.79217810462,0
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_dice_m8,Dice-M8,0.986631758275,0.79180607958,0.939575563236,0.194825678695,1.3184432528,confidence_dice_exact,0.0278252455203,0.0268358194138,0.0581362687051,0.0625,0.980538602471,0.909471441543,0.004
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_dice_m32,Dice-M32,0.98737773553,0.79180607958,0.939575563236,0.195571655949,1.32349150252,confidence_dice_exact,0.00642848869575,0.005859375,0.0148934900761,0.015625,0.998250514422,0.975243829776,0.016
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_nhd_m2,nHD-M2,0.988712523385,0.79180607958,0.939575563236,0.196906443805,1.33252440851,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_nhd_m8,nHD-M8,0.985115837815,0.79180607958,0.939575563236,0.193309758234,1.30818456864,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_nhd_m32,nHD-M32,0.986457208136,0.79180607958,0.939575563236,0.194651128555,1.31726202014,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_nhd95_m2,nHD95-M2,0.988879296352,0.79180607958,0.939575563236,0.197073216772,1.33365301073,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_nhd95_m8,nHD95-M8,0.982781128454,0.79180607958,0.939575563236,0.190975048874,1.29238489673,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_dice,Dice risk,confidence_nhd95_m32,nHD95-M32,0.984917049991,0.79180607958,0.939575563236,0.193110970411,1.30683931238,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_sdc,SDC,0.572690719155,0.542764254054,0.818640761207,0.0299264651006,0.108477758434,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_mean_max_probability,Mean max probability,0.9641499637,0.542764254054,0.818640761207,0.421385709646,1.52744325348,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_negative_entropy,Negative entropy,0.960179697002,0.542764254054,0.818640761207,0.417415442948,1.51305178993,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_exact,Dice-Exact,0.971364706777,0.542764254054,0.818640761207,0.428600452723,1.55359532838,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_qfr_entropy,QFR-Entropy,0.961225733569,0.542764254054,0.818640761207,0.418461479515,1.51684347403,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.974410207537,0.542764254054,0.818640761207,0.431645953483,1.56463469085,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_mmmc_entropy,MMMC-Entropy,0.938545175225,0.542764254054,0.818640761207,0.395780921171,1.43463075292,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_foreground_entropy,Foreground entropy,0.570941186152,0.542764254054,0.818640761207,0.0281769320978,0.102136033215,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m2,Dice-M2,0.973910854753,0.542764254054,0.818640761207,0.431146600699,1.56282463175,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m8,Dice-M8,0.96984151702,0.542764254054,0.818640761207,0.427077262966,1.54807405449,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m32,Dice-M32,0.971249176732,0.542764254054,0.818640761207,0.428484922678,1.55317655388,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m2,nHD-M2,0.973334701786,0.542764254054,0.818640761207,0.430570447732,1.56073618654,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m8,nHD-M8,0.968238847259,0.542764254054,0.818640761207,0.425474593205,1.54226468065,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m32,nHD-M32,0.970175058342,0.542764254054,0.818640761207,0.427410804288,1.5492830785,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m2,nHD95-M2,0.973451604058,0.542764254054,0.818640761207,0.430687350004,1.5611599351,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m8,nHD95-M8,0.963530966146,0.542764254054,0.818640761207,0.420766712092,1.52519950478,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m32,nHD95-M32,0.967117585662,0.542764254054,0.818640761207,0.424353331608,1.53820032009,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_sdc,SDC,0.547899937672,0.521784830019,0.809176753595,0.0261151076537,0.0908693164675,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_mean_max_probability,Mean max probability,0.962871381175,0.521784830019,0.809176753595,0.441086551157,1.53479104655,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_negative_entropy,Negative entropy,0.958715893176,0.521784830019,0.809176753595,0.436931063157,1.52033173974,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_exact,Dice-Exact,0.96957225918,0.521784830019,0.809176753595,0.447787429161,1.55810721328,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_qfr_entropy,QFR-Entropy,0.958913567787,0.521784830019,0.809176753595,0.437128737769,1.52101956217,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.973179101116,0.521784830019,0.809176753595,0.451394271098,1.57065746831,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_mmmc_entropy,MMMC-Entropy,0.936038469462,0.521784830019,0.809176753595,0.414253639444,1.4414240814,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_foreground_entropy,Foreground entropy,0.547031611249,0.521784830019,0.809176753595,0.0252467812308,0.0878479148498,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m2,Dice-M2,0.972275410994,0.521784830019,0.809176753595,0.450490580975,1.56751301626,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m8,Dice-M8,0.967936234692,0.521784830019,0.809176753595,0.446151404674,1.55241455335,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m32,Dice-M32,0.969455787506,0.521784830019,0.809176753595,0.447670957487,1.55770194206,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m2,nHD-M2,0.971738463124,0.521784830019,0.809176753595,0.449953633106,1.56564466916,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m8,nHD-M8,0.966388560236,0.521784830019,0.809176753595,0.444603730217,1.54702931344,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m32,nHD-M32,0.968423257268,0.521784830019,0.809176753595,0.446638427249,1.55410918196,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m2,nHD95-M2,0.971836195124,0.521784830019,0.809176753595,0.450051365105,1.56598473438,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m8,nHD95-M8,0.961357564163,0.521784830019,0.809176753595,0.439572734145,1.52952361596,,,,,,,,
isic,clipseg-general,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m32,nHD95-M32,0.965128834891,0.521784830019,0.809176753595,0.443344004872,1.5426460123,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_sdc,SDC,0.0730059100774,0.0558281152478,0.120650093178,0.0171777948296,0.264999547655,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_mean_max_probability,Mean max probability,0.0953793265845,0.0558281152478,0.120650093178,0.0395512113367,0.610151257329,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_negative_entropy,Negative entropy,0.0940203008643,0.0558281152478,0.120650093178,0.0381921856165,0.589185748969,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_dice_exact,Dice-Exact,0.0718166475201,0.0558281152478,0.120650093178,0.0159885322722,0.246652952945,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_qfr_entropy,QFR-Entropy,0.0739377548462,0.0558281152478,0.120650093178,0.0181096395983,0.279374992504,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0886848158904,0.0558281152478,0.120650093178,0.0328567006425,0.506875934547,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_mmmc_entropy,MMMC-Entropy,0.0857215474936,0.0558281152478,0.120650093178,0.0298934322457,0.461161988576,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_foreground_entropy,Foreground entropy,0.0706252741707,0.0558281152478,0.120650093178,0.0147971589228,0.228273795329,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_dice_m2,Dice-M2,0.0726201330195,0.0558281152478,0.120650093178,0.0167920177716,0.259048216481,confidence_dice_exact,0.0195724855435,0.0157972322525,0.0434262275396,0.130434605607,0.991234855235,0.930786786787,0
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_dice_m8,Dice-M8,0.0717120174176,0.0558281152478,0.120650093178,0.0158839021697,0.245038838322,confidence_dice_exact,0.00580988928815,0.00505433547752,0.0119988338425,0.024512737963,0.998614526615,0.973221221221,0
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_dice_m32,Dice-M32,0.0717567044557,0.0558281152478,0.120650093178,0.0159285892078,0.245728219293,confidence_dice_exact,0.0017721697008,0.00154386222711,0.003503612603,0.00624186190722,0.999758115758,0.989041041041,0
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd_m2,nHD-M2,0.0876445967982,0.0558281152478,0.120650093178,0.0318164815503,0.490828613477,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd_m8,nHD-M8,0.0863647365829,0.0558281152478,0.120650093178,0.030536621335,0.471084380793,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd_m32,nHD-M32,0.0864002193575,0.0558281152478,0.120650093178,0.0305721041097,0.471631768821,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd95_m2,nHD95-M2,0.0837350548834,0.0558281152478,0.120650093178,0.0279069396355,0.430516632269,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd95_m8,nHD95-M8,0.0834519654932,0.0558281152478,0.120650093178,0.0276238502454,0.426149450039,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd95_m32,nHD95-M32,0.0836807145044,0.0558281152478,0.120650093178,0.0278525992566,0.429678330498,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_sdc,SDC,0.0521567383057,0.0283874583209,0.0706341107837,0.0237692799848,0.562631086705,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_mean_max_probability,Mean max probability,0.0350120373802,0.0283874583209,0.0706341107837,0.00662457905929,0.156807194727,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_negative_entropy,Negative entropy,0.0348833011921,0.0283874583209,0.0706341107837,0.00649584287116,0.153759942918,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_exact,Dice-Exact,0.0500994731069,0.0283874583209,0.0706341107837,0.021712014786,0.513934560971,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_qfr_entropy,QFR-Entropy,0.0533547934144,0.0283874583209,0.0706341107837,0.0249673350936,0.590989667537,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0427858699403,0.0283874583209,0.0706341107837,0.0143984116195,0.340817811118,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_mmmc_entropy,MMMC-Entropy,0.0364859457743,0.0283874583209,0.0706341107837,0.00809848745344,0.191695364753,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_foreground_entropy,Foreground entropy,0.045301304571,0.0283874583209,0.0706341107837,0.0169138462501,0.400359443035,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m2,Dice-M2,0.0507902823611,0.0283874583209,0.0706341107837,0.0224028240402,0.530286371445,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m8,Dice-M8,0.0501208266107,0.0283874583209,0.0706341107837,0.0217333682898,0.514440009392,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m32,Dice-M32,0.0500882716858,0.0283874583209,0.0706341107837,0.0217008133649,0.51366941757,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m2,nHD-M2,0.0344258028118,0.0283874583209,0.0706341107837,0.00603834449091,0.142930720871,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m8,nHD-M8,0.0342819394146,0.0283874583209,0.0706341107837,0.00589448109367,0.13952540024,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m32,nHD-M32,0.0338579804735,0.0283874583209,0.0706341107837,0.00547052215264,0.129490073976,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m2,nHD95-M2,0.0343877380927,0.0283874583209,0.0706341107837,0.00600027977185,0.142029709387,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m8,nHD95-M8,0.0344693127219,0.0283874583209,0.0706341107837,0.00608185440099,0.143960622829,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m32,nHD95-M32,0.03432078637,0.0283874583209,0.0706341107837,0.00593332804912,0.140444927662,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_sdc,SDC,0.0363680994923,0.0201908928301,0.0527542605854,0.0161772066622,0.496791572166,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_mean_max_probability,Mean max probability,0.0259694511885,0.0201908928301,0.0527542605854,0.00577855835838,0.177455796397,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_negative_entropy,Negative entropy,0.0258815487852,0.0201908928301,0.0527542605854,0.00569065595509,0.174756370344,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_exact,Dice-Exact,0.0347520351382,0.0201908928301,0.0527542605854,0.0145611423081,0.447163279227,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_qfr_entropy,QFR-Entropy,0.0373110469083,0.0201908928301,0.0527542605854,0.0171201540782,0.525748878521,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0317283854831,0.0201908928301,0.0527542605854,0.011537492653,0.354308950465,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_mmmc_entropy,MMMC-Entropy,0.0268499568237,0.0201908928301,0.0527542605854,0.00665906399365,0.204495555979,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_foreground_entropy,Foreground entropy,0.0313587916338,0.0201908928301,0.0527542605854,0.0111678988037,0.342958961972,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m2,Dice-M2,0.0355246097178,0.0201908928301,0.0527542605854,0.0153337168877,0.470888545772,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m8,Dice-M8,0.0348100019429,0.0201908928301,0.0527542605854,0.0146191091128,0.448943402375,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m32,Dice-M32,0.034771886109,0.0201908928301,0.0527542605854,0.0145809932789,0.447772889723,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m2,nHD-M2,0.0254642938224,0.0201908928301,0.0527542605854,0.00527340099229,0.161942739827,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m8,nHD-M8,0.0252946474346,0.0201908928301,0.0527542605854,0.00510375460447,0.156733008785,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m32,nHD-M32,0.0249992677693,0.0201908928301,0.0527542605854,0.00480837493916,0.147662089969,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m2,nHD95-M2,0.0248916002606,0.0201908928301,0.0527542605854,0.00470070743047,0.14435569029,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m8,nHD95-M8,0.0250549425209,0.0201908928301,0.0527542605854,0.00486404969082,0.149371825647,,,,,,,,
isic,clipseg-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m32,nHD95-M32,0.0249773736684,0.0201908928301,0.0527542605854,0.00478648083829,0.146989736266,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_sdc,SDC,0.0661534072415,0.0495442416343,0.127500194848,0.0166091656072,0.213058335154,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_mean_max_probability,Mean max probability,0.086263738776,0.0495442416343,0.127500194848,0.0367194971416,0.471028774939,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_negative_entropy,Negative entropy,0.0853863876194,0.0495442416343,0.127500194848,0.0358421459851,0.459774327775,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_dice_exact,Dice-Exact,0.0636974305819,0.0495442416343,0.127500194848,0.0141531889476,0.181553664141,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_qfr_entropy,QFR-Entropy,0.0653804981225,0.0495442416343,0.127500194848,0.0158362564882,0.203143645036,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0834275280723,0.0495442416343,0.127500194848,0.033883286438,0.434646554124,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_mmmc_entropy,MMMC-Entropy,0.0828329045353,0.0495442416343,0.127500194848,0.033288662901,0.427018868073,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_foreground_entropy,Foreground entropy,0.0613365568978,0.0495442416343,0.127500194848,0.0117923152635,0.151268950956,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_dice_m2,Dice-M2,0.066420827449,0.0495442416343,0.127500194848,0.0168765858147,0.216488736509,confidence_dice_exact,0.020687458287,0.0150994048045,0.0518497577238,0.190610406928,0.984530910438,0.907008822842,0
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_dice_m8,Dice-M8,0.0642747394601,0.0495442416343,0.127500194848,0.0147304978257,0.188959241962,confidence_dice_exact,0.00601590506319,0.00503698429306,0.0133637839318,0.0546673536301,0.997431697432,0.963215215215,0
